number_rooms,living_area,property_house,state_ready,postal_code_target,price_log
3.0,213.0,1,1,12.762485351548504,12.992256969959042
3.0,120.0,1,1,12.992170988470098,13.100119813444692
3.0,174.0,0,1,12.52301577897959,12.556733038263904
3.0,117.0,0,1,12.84627135005989,13.098072734013511
3.0,192.0,1,1,12.76190336069807,13.21767537538882
4.0,349.0,1,1,12.215737008766101,12.706850963741102
3.0,120.0,1,1,12.681135645917617,12.429220196836384
3.0,127.0,0,1,13.211097649818774,13.329379172803591
3.0,217.0,1,1,12.601293832432917,13.014780393893403
3.0,131.0,1,1,12.752937437266114,13.032114766221715
4.0,140.0,1,1,12.751964597573593,12.936036208848488
1.0,69.0,0,1,12.574409482217122,12.53908533337892
4.0,220.0,1,0,13.49489144544406,13.451668563394817
3.0,196.0,1,1,12.785544835874143,12.971542813248435
3.0,125.0,0,1,13.411281824237573,13.586098651497313
3.0,110.0,0,1,12.762485351548504,12.933686468072194
3.0,136.0,1,1,12.888086100724445,12.754196944209095
1.0,97.0,0,1,12.59808460325479,12.631343648903034
1.0,62.0,0,1,12.390516888488142,12.10625783509458
3.0,128.0,1,1,12.52760560748655,12.84529412258351
2.0,79.0,0,1,12.380963858268384,12.347576548072231
2.0,102.0,0,1,13.240323138264166,13.138238695062618
3.0,132.0,1,1,12.52760560748655,12.791080452981856
3.0,110.0,1,1,11.979325480450157,12.201065128819632
3.0,150.0,0,1,13.100533926411341,13.428377879293798
2.0,115.0,0,1,12.693549453676491,12.992256969959042
4.0,184.0,1,1,12.723132614696244,13.112315061750808
3.0,105.0,1,0,12.828235636759624,12.487488878546143
2.0,103.0,0,1,12.567405022900846,12.80216086806413
1.0,90.0,0,1,12.59808460325479,12.647551406590283
1.0,76.0,0,1,12.703254654873735,12.384223015005311
2.0,105.0,0,1,12.390516888488142,12.813817154439905
3.0,115.0,0,1,12.703254654873735,13.017005083966255
3.0,143.0,1,1,12.693549453676491,12.764261701882235
3.0,140.0,1,1,12.327405502942426,12.682961889427782
2.0,124.0,0,1,12.760998554786307,13.102162710901052
1.0,60.0,0,1,12.404533077712491,12.25486757159303
7.0,439.0,1,1,13.405879148706532,13.38318953651709
2.0,98.0,0,1,12.646895328930679,12.536300426054058
2.0,98.0,0,1,12.84627135005989,12.923914877701906
2.0,149.0,1,1,12.99824381959734,12.886643575525625
3.0,161.0,1,1,12.85657586028776,12.85657586028776
5.0,369.0,1,1,12.463726381021178,12.07254696717504
3.0,127.0,1,1,12.387462901644376,12.83468397161566
3.0,133.0,0,1,12.327405502942426,13.238979510272175
2.0,70.0,0,1,12.785544835874143,12.52815976788113
1.0,55.0,0,1,12.639777783952194,12.250094315624496
2.0,92.0,0,1,12.729115664486738,12.323860125621126
2.0,100.0,0,1,12.404533077712491,12.425212191503038
1.0,68.0,0,1,12.703254654873735,12.479913113434042
2.0,102.0,0,1,12.75519853892669,12.807655372286902
2.0,111.0,0,1,13.411281824237573,13.493928313146206
2.0,78.0,0,1,12.504927985669577,12.487488878546143
2.0,80.0,0,1,12.703254654873735,12.560247968016562
2.0,100.0,0,1,12.637079445232505,12.705031132543777
3.0,117.0,1,0,12.281377823161694,12.122696471358964
4.0,185.0,1,1,12.356352835991176,13.805461232211272
4.0,215.0,1,1,12.902758437781515,12.894209796826232
4.0,185.0,1,0,12.948754213933658,13.3374763699232
2.0,82.0,0,1,12.637079445232505,12.462654841395093
3.0,286.0,1,1,12.635132794050875,13.005831808336865
1.0,148.0,1,1,12.266378674519661,12.031725210748633
2.0,56.0,0,1,12.367920538072298,11.695255355062796
3.0,121.0,1,1,12.789585907798617,12.65804276916073
2.0,102.0,0,1,12.57884221313338,12.779875885354992
3.0,115.0,0,0,12.404533077712491,12.409017571151187
3.0,135.0,0,1,13.369330144095796,13.769467666582738
2.0,104.0,0,0,11.943740516391395,10.915106645867503
5.0,345.0,1,1,12.524530013005734,12.524530013005734
2.0,134.0,0,1,12.712345536300075,12.61087420020211
1.0,72.0,0,1,12.709723722427672,12.371591321286903
3.0,133.0,0,1,13.518301977246622,13.550895061374236
2.0,90.0,0,1,12.635994467019025,12.367345048436391
3.0,190.0,0,1,12.902758437781515,13.45883704259595
3.0,157.0,1,1,12.882680053946023,13.08220158157162
1.0,73.0,0,1,12.527580483409594,12.672949516558306
2.0,102.0,0,1,12.525503749161798,12.301387370778713
3.0,119.0,0,1,12.725776384615912,12.84529412258351
3.0,163.0,1,1,12.785544835874143,13.091906231773164
3.0,160.0,1,1,12.390516888488142,12.425212191503038
1.0,65.0,0,1,12.618370637293811,12.380030154325455
3.0,237.0,1,1,12.754072530543583,13.120363378739665
4.0,207.0,1,1,12.331628212004578,12.861001210669146
3.0,128.0,0,1,12.413224922157928,12.804911893867851
2.0,83.0,0,1,12.331628212004578,12.483708170000067
3.0,157.0,1,1,12.876641978911586,12.945628585536271
2.0,145.0,1,0,11.979325480450157,10.59665973278358
2.0,87.0,0,1,12.87605362585732,12.611541086966117
2.0,99.0,0,1,12.902758437781515,12.847929163278051
2.0,120.0,0,1,12.675463646026023,12.753618744072144
2.0,95.0,0,1,12.2540574626969,12.502470376049184
2.0,93.0,0,1,13.003862966199142,12.657151449598697
3.0,139.0,1,1,12.682150970178684,12.733168193349542
4.0,260.0,1,1,12.907505582889456,13.161586013632684
2.0,98.0,0,1,12.413224922157928,12.59473402514672
2.0,100.0,0,1,12.709723722427672,12.77280873810987
3.0,127.0,1,1,12.87605362585732,12.907031733530992
2.0,100.0,1,1,12.499900131023233,12.128116509451258
3.0,255.0,0,1,12.948754213933658,13.384729180332174
3.0,110.0,0,1,12.709723722427672,12.992256969959042
2.0,93.0,0,1,12.567405022900846,12.587094776553098
2.0,130.0,1,1,12.682150970178684,12.825166852423951
1.0,69.0,0,1,12.567405022900846,12.345838935721968
3.0,162.0,0,1,12.946111340095694,13.21767537538882
3.0,151.0,1,1,13.140475605648833,13.521140839642674
3.0,140.0,1,1,12.725117485697355,12.73523217148465
3.0,127.0,1,1,12.87605362585732,12.907031733530992
8.0,472.0,1,1,13.369330144095796,14.427990377462038
2.0,104.0,0,1,12.574409482217122,12.788291058675023
3.0,273.0,1,1,12.764585858766926,12.608202196848836
4.0,186.0,1,1,13.299472381849158,13.296318365198625
4.0,208.0,1,1,12.994273494243904,13.586098651497313
5.0,160.0,1,1,11.931264987333527,12.180759965737863
3.0,209.0,1,1,12.882680053946023,13.016042400651378
3.0,190.0,1,1,11.943740516391395,12.86229906601588
4.0,190.0,1,1,13.280287455925906,13.334672447119267
3.0,152.0,0,1,12.742705253023503,12.962196972666591
6.0,454.0,1,1,12.642305952645225,13.652992804936396
3.0,109.0,0,1,12.782866111572583,12.733758336210744
4.0,295.0,1,1,12.762485351548504,13.251637470576169
3.0,125.0,0,1,12.637079445232505,12.937480944364085
3.0,210.0,1,1,13.145674284826105,13.314636915215106
3.0,316.0,1,0,12.497309182743077,11.51293546492023
5.0,270.0,1,1,12.560937924592297,13.42246945133505
3.0,193.0,1,1,13.091906231773164,13.091906231773164
2.0,105.0,0,1,12.81729038992458,12.70836496398791
2.0,93.0,0,1,12.52301577897959,12.066816325306588
2.0,89.0,0,1,12.562805472039337,12.425212191503038
1.0,44.0,0,1,12.900865526029898,12.201065128819632
2.0,235.0,0,1,13.299472381849158,13.81049902116535
2.0,96.0,0,1,12.683355500303708,12.807655372286902
3.0,120.0,1,1,11.775297421715829,11.775297421715829
2.0,95.0,0,1,12.639777783952194,12.506180941677355
2.0,80.0,0,0,11.931264987333527,11.775297421715829
1.0,45.0,0,1,12.2540574626969,12.049424683420916
2.0,83.0,0,1,13.369330144095796,13.049794835104816
2.0,100.0,0,1,13.299472381849158,12.59473402514672
4.0,199.0,1,0,12.429461995917812,11.842236406331557
3.0,150.0,1,0,12.819589792383468,12.703816069256568
3.0,124.0,0,1,12.813734808597737,12.896719202134523
2.0,100.0,1,1,12.567654223494998,12.128116509451258
2.0,94.0,0,1,12.75519853892669,12.807655372286902
7.0,310.0,1,0,12.720946916214121,12.84529412258351
4.0,187.0,1,0,12.994273494243904,12.577639650232571
2.0,104.0,0,1,12.681014313195941,12.524530013005734
2.0,121.0,0,1,12.598189259098765,13.117967730689
3.0,125.0,1,1,11.849404844423074,11.849404844423074
7.0,426.0,1,1,12.828235636759624,13.28787951079572
2.0,104.0,0,1,12.720946916214121,12.367345048436391
2.0,95.0,0,1,12.60769445696187,12.577639650232571
7.0,369.0,1,1,12.819589792383468,13.651815643149092
1.0,73.0,0,1,12.84627135005989,12.765691290604371
2.0,79.0,0,1,12.413224922157928,12.365215131251702
2.0,103.0,0,1,12.680156256560622,12.750136701156492
2.0,135.0,1,1,12.60769445696187,12.691583538230216
1.0,76.0,0,1,12.894884809492153,12.464587201678082
3.0,140.0,1,1,12.669870226008284,12.679199517372098
3.0,154.0,1,1,13.027913151172555,13.120363378739665
3.0,100.0,0,1,12.764585858766926,12.715351073005028
2.0,63.0,0,1,12.886835980529375,12.468440756144114
3.0,180.0,1,1,13.04789041256187,13.21767537538882
2.0,156.0,1,1,13.035824992587559,13.014780393893403
4.0,144.0,1,1,12.706902226893016,12.574185427296197
3.0,125.0,0,1,12.574409482217122,12.994532278619134
2.0,82.0,0,1,12.756627221266752,12.657151449598697
4.0,223.0,1,1,12.89124405272994,13.215855541983634
3.0,121.0,1,1,12.746472802152937,12.773010135696332
3.0,143.0,0,1,12.84627135005989,13.321215875492411
2.0,125.0,1,1,12.425212191503038,12.425212191503038
3.0,244.0,1,1,13.012179001526963,13.07107218827772
2.0,92.0,0,1,12.574409482217122,12.721888795877376
2.0,89.0,0,1,12.618370637293811,12.608202196848836
4.0,255.0,1,1,12.808540031421996,13.244582780038517
3.0,144.0,1,1,12.737347105739053,12.730212243683011
3.0,154.0,1,1,12.729115664486738,12.721888795877376
4.0,165.0,1,1,12.661775915876772,13.171155446333852
2.0,126.0,0,1,13.240323138264166,13.579789490265188
2.0,95.0,0,1,12.390516888488142,12.464587201678082
3.0,221.0,1,1,13.095753147288205,13.70903942580019
3.0,155.0,1,1,12.496494813940778,12.948012371209098
3.0,82.0,0,1,12.992170988470098,12.425212191503038
1.0,35.0,0,1,12.567405022900846,11.767575435251748
4.0,174.0,1,1,12.89124405272994,13.208542908506082
2.0,103.0,0,1,12.801595579143555,12.754196944209095
2.0,98.0,0,1,12.598189259098765,12.34148164933907
2.0,121.0,0,1,12.703254654873735,13.15192412139156
4.0,129.0,1,1,12.58378496338331,12.301387370778713
2.0,96.0,0,1,12.703254654873735,12.837347081942964
3.0,166.0,1,1,12.707797906398422,13.007964359495697
2.0,101.0,0,1,12.793090336039446,13.132513688260165
2.0,103.0,0,1,12.786079156900014,12.861001210669146
4.0,375.0,1,0,12.719560830133226,12.59473402514672
2.0,93.0,0,1,12.902758437781515,12.886643575525625
1.0,66.0,1,1,12.266378674519661,11.695255355062796
4.0,145.0,1,1,13.235820087681766,12.992256969959042
3.0,55.0,1,0,12.661775915876772,11.082157933374816
3.0,140.0,1,1,12.87605362585732,12.978596927681682
2.0,106.0,0,1,13.565149746651386,14.615267923020578
3.0,182.0,1,1,13.185480665139924,13.040636919685593
1.0,55.0,0,1,11.842236406331557,11.842236406331557
3.0,200.0,1,0,13.121821372071754,12.83468397161566
3.0,130.0,1,0,13.028570569532624,12.560247968016562
5.0,191.0,0,0,12.834937302855689,12.84529412258351
2.0,104.0,0,1,12.785544835874143,12.703816069256568
3.0,140.0,0,1,12.637079445232505,12.973169392841225
2.0,93.0,0,1,12.84627135005989,12.891694078557842
2.0,110.0,0,1,12.717513833403046,13.03153016102704
3.0,191.0,1,1,12.601293832432917,13.036807667689546
2.0,93.0,0,1,12.54121528690006,12.691583538230216
2.0,86.0,0,1,12.380963858268384,12.428019481065611
2.0,89.0,0,1,11.989976922859986,12.013706813470414
2.0,100.0,0,1,12.959530610266187,12.574185427296197
5.0,212.0,1,1,13.235820087681766,13.38318953651709
3.0,120.0,1,1,12.206378509703399,12.425212191503038
3.0,133.0,1,1,12.565049074989886,12.154784614286667
2.0,78.0,1,1,12.535160002553388,12.323860125621126
2.0,83.0,0,1,12.81803549663316,12.449022745701502
4.0,369.0,1,1,12.497309182743077,13.296318365198625
2.0,88.0,0,1,12.725776384615912,12.691583538230216
2.0,87.0,0,1,12.754072530543583,12.700771936142122
3.0,135.0,1,1,12.963053595320794,13.144126826131089
1.0,75.0,0,1,13.012179001526963,12.570719231334277
3.0,120.0,1,0,12.568889862246081,12.037659911047468
2.0,78.0,1,1,12.764464584724184,12.429220196836384
3.0,130.0,0,1,12.740855421889826,13.296318365198625
2.0,95.0,0,1,12.746472802152937,12.516131235860326
2.0,73.0,0,1,12.947786067255738,12.095146671399466
2.0,110.0,1,0,12.800009737743999,12.345838935721968
2.0,85.0,0,1,12.380963858268384,12.413903554462664
2.0,118.0,0,1,12.856690790423274,12.948012371209098
3.0,106.0,0,1,12.6855548672473,12.53897064502647
4.0,168.0,1,1,13.040559544696462,13.015893357585442
2.0,105.0,0,1,12.504927985669577,12.577639650232571
5.0,175.0,1,0,12.084023812702863,12.301387370778713
2.0,110.0,0,1,12.881069901200116,12.628070334272698
1.0,55.0,0,1,12.539633195518697,12.560247968016562
1.0,88.0,0,1,12.894884809492153,12.777055016970678
4.0,135.0,1,1,12.404533077712491,12.871337193291367
4.0,137.0,0,1,13.211097649818774,13.71015115341694
3.0,172.0,1,1,13.018656061441868,13.081543466215235
3.0,240.0,0,1,12.915288612448368,13.451668563394817
3.0,160.0,1,1,12.669870226008284,12.882584726875908
3.0,118.0,1,0,12.752597423977614,12.384223015005311
3.0,96.0,0,1,12.567405022900846,12.037659911047468
5.0,300.0,1,1,13.394978670759967,13.955273369904273
2.0,133.0,0,1,12.23936420889107,11.767575435251748
2.0,95.0,0,1,12.8377135885983,12.791080452981856
3.0,158.0,1,0,12.755631003667938,12.502470376049184
3.0,155.0,1,1,12.791080452981856,12.791080452981856
2.0,101.0,0,1,12.327405502942426,12.676766661404208
2.0,77.0,0,1,12.815729417173989,12.75130259456002
2.0,86.0,0,1,12.764585858766926,12.56304054655279
1.0,69.0,0,1,12.703254654873735,12.73670383776449
2.0,98.0,0,1,12.601293832432917,12.409017571151187
4.0,171.0,1,0,13.240323138264166,13.21767537538882
1.0,88.0,0,1,12.894884809492153,12.733758336210744
1.0,104.0,0,1,12.404533077712491,12.502470376049184
1.0,81.0,0,1,12.453264182066027,12.447845587147512
3.0,195.0,1,1,12.845897212074512,12.487488878546143
4.0,180.0,1,1,12.837745191263645,12.847929163278051
4.0,206.0,1,1,12.837027688069941,13.092248440548593
1.0,68.0,0,1,12.703254654873735,12.52815976788113
1.0,71.0,0,1,12.81729038992458,12.470361978939785
6.0,320.0,1,0,12.735744807891523,12.799402253235032
2.0,114.0,0,1,12.789585907798617,12.6429556680833
3.0,158.0,1,1,12.27807088249961,12.886643575525625
2.0,88.0,0,1,12.703254654873735,12.563750586299374
3.0,201.0,1,1,12.912427800106952,13.286183160425152
2.0,110.0,0,1,13.179346592092397,13.910821646859096
3.0,175.0,1,1,12.717762302347616,13.28787951079572
2.0,112.0,0,1,12.59808460325479,12.847929163278051
4.0,140.0,1,1,12.095929123924845,11.884495917930655
3.0,141.0,0,1,12.614262663828393,13.15192412139156
6.0,274.0,1,0,12.556675577392793,12.886643575525625
2.0,95.0,0,1,12.682692616836853,12.388398368982116
6.0,190.0,1,0,12.751964597573593,12.886643575525625
3.0,105.0,1,1,12.424160504046235,12.759960632315702
3.0,165.0,1,1,12.27131933083975,12.691583538230216
4.0,310.0,1,0,13.240323138264166,14.070153551531352
3.0,156.0,0,1,12.896435291725838,12.994632273392218
3.0,136.0,1,1,12.628070334272698,12.628070334272698
1.0,63.0,0,1,12.894884809492153,12.34148164933907
3.0,165.0,1,1,13.018656061441868,13.117352845629016
3.0,122.0,1,1,12.894884809492153,13.081543466215235
3.0,175.0,1,1,12.712345536300075,12.83468397161566
3.0,102.0,0,1,12.759723095503785,12.487488878546143
1.0,69.0,0,1,12.581879134368755,12.54254845357358
1.0,130.0,1,1,12.642305952645225,12.524530013005734
2.0,100.0,1,0,13.144052396311945,12.608202196848836
5.0,490.0,1,1,12.74097974132027,13.767371231953732
2.0,90.0,0,1,12.754072530543583,12.742568940017076
3.0,299.0,1,1,12.737347105739053,13.005831808336865
3.0,149.0,1,1,13.030520589579808,13.157732451741689
2.0,93.0,0,1,12.813734808597737,12.617357452955943
2.0,125.0,0,1,12.894884809492153,13.036807667689546
4.0,195.0,1,0,12.116694294866768,12.301387370778713
3.0,195.0,1,1,12.48702617904154,12.59473402514672
2.0,112.0,0,1,12.886835980529375,13.21767537538882
1.0,62.0,0,1,12.710603131334045,12.384223015005311
2.0,92.0,0,1,12.373862929791386,12.371591321286903
2.0,86.0,0,1,12.539633195518697,13.07107218827772
2.0,93.0,0,1,12.760423269979524,12.567240979056246
5.0,200.0,1,1,12.800342449195536,12.59473402514672
3.0,149.0,1,1,12.670087538966612,12.762830066509972
3.0,202.0,1,1,12.367920538072298,12.604852121186608
3.0,235.0,1,1,12.560193588678985,13.112315061750808
1.0,68.0,0,1,12.670087538966612,12.149507585033072
3.0,184.0,1,1,12.556675577392793,12.894817650718888
3.0,97.0,0,1,12.530888619483488,12.655557828842689
4.0,204.0,1,1,12.215737008766101,12.384223015005311
2.0,90.0,0,1,12.614262663828393,12.54254845357358
2.0,216.0,0,1,12.525503749161798,13.21767537538882
4.0,180.0,1,1,12.862243020904799,12.384223015005311
3.0,139.0,1,1,12.836822347728866,12.983103608918752
2.0,97.0,0,1,12.598189259098765,12.273735966890268
5.0,296.0,1,1,12.676597489533945,13.997832948091215
3.0,135.0,1,1,12.255336229085886,12.6410997921206
2.0,98.0,0,1,12.823762174085225,12.791080452981856
2.0,87.0,0,1,12.410230923812925,12.367345048436391
2.0,91.0,1,1,12.792520000691077,12.468440756144114
3.0,132.0,0,1,12.717513833403046,13.058978324100217
1.0,60.0,0,1,12.2540574626969,12.250094315624496
2.0,126.0,0,1,12.567405022900846,13.18148286707746
1.0,86.0,0,1,12.709723722427672,12.660331092405906
2.0,86.0,0,1,12.560193588678985,12.577639650232571
2.0,85.0,0,1,12.327405502942426,12.07254696717504
4.0,200.0,0,1,12.562805472039337,13.34550852871726
3.0,135.0,1,1,13.011261244352692,13.04665443206899
3.0,129.0,0,1,12.742223752480404,12.919024904363686
2.0,110.0,0,1,12.482152691749317,12.250094315624496
3.0,93.0,0,1,12.819589792383468,12.34148164933907
1.0,64.0,0,1,12.598189259098765,12.425212191503038
3.0,130.0,0,1,13.240323138264166,13.171155446333852
2.0,107.0,0,1,12.525503749161798,12.149507585033072
3.0,170.0,0,1,12.404533077712491,12.75130259456002
1.0,74.0,0,1,13.144052396311945,12.278397958261774
4.0,147.0,1,1,12.821231988144126,12.782326394618568
4.0,193.0,1,1,12.637079445232505,12.807655372286902
2.0,100.0,0,1,12.84627135005989,12.899222326086994
2.0,86.0,0,1,12.499900131023233,12.644330802262578
2.0,93.0,0,1,12.560193588678985,12.676079399771028
2.0,98.0,0,1,12.756627221266752,12.524530013005734
2.0,102.0,0,1,12.82374334040347,12.83468397161566
2.0,88.0,0,1,12.390516888488142,12.445093483000798
6.0,311.0,1,1,12.941612446220377,13.897091466615258
4.0,156.0,1,0,12.535160002553388,12.560247968016562
4.0,300.0,1,1,13.247767878359808,13.437175577097312
1.0,83.0,0,1,12.709723722427672,12.644330802262578
4.0,190.0,1,1,12.582447049419185,12.892613049324977
3.0,119.0,0,1,12.2540574626969,12.45293662970407
3.0,124.0,0,1,12.793090336039446,12.948012371209098
3.0,165.0,0,1,12.828235636759624,13.081543466215235
2.0,88.0,0,1,12.502331890090785,12.445093483000798
4.0,233.0,1,1,12.819589792383468,13.256771885250805
2.0,94.0,0,1,12.574409482217122,12.57729476436913
2.0,90.0,0,1,12.709723722427672,12.75130259456002
2.0,90.0,0,1,12.709723722427672,12.744029856388185
3.0,136.0,1,1,12.683050612310916,12.685410698175234
1.0,79.0,0,1,13.240323138264166,12.821260987319455
6.0,318.0,1,1,12.751964597573593,13.215855541983634
3.0,114.0,0,1,12.598189259098765,12.918779776883914
2.0,81.0,0,1,12.731316431900387,12.278397958261774
4.0,190.0,0,1,12.95263247905945,13.178934618892328
1.0,75.0,0,1,12.793090336039446,12.72308210988141
2.0,113.0,0,1,13.240323138264166,13.303018546545276
2.0,85.0,0,1,12.496494813940778,12.506180941677355
3.0,147.0,1,0,12.774487355354859,12.128116509451258
3.0,156.0,1,1,12.800342449195536,13.07107218827772
5.0,190.0,1,1,12.535160002553388,13.091906231773164
3.0,277.0,1,1,12.977175847469926,13.095620965409855
6.0,254.0,1,0,12.302719476397364,12.323860125621126
1.0,71.0,0,1,12.703254654873735,12.52815976788113
2.0,75.0,0,1,12.786079156900014,12.660331092405906
1.0,71.0,0,1,12.6855548672473,12.278397958261774
4.0,154.0,1,1,13.280287455925906,13.267730451204518
2.0,78.0,0,1,12.574409482217122,12.277932735946903
2.0,125.0,0,1,12.567405022900846,12.779875885354992
3.0,40.0,1,1,12.601293832432917,11.065872444101304
3.0,135.0,0,0,12.510931749779436,12.75130259456002
1.0,68.0,0,1,12.732170369907985,12.128116509451258
3.0,216.0,0,1,12.915288612448368,13.99365758016748
2.0,91.0,0,1,12.813734808597737,12.712893259942282
3.0,178.0,1,1,12.756627221266752,13.017005083966255
3.0,120.0,0,1,12.99912086841953,13.40036171346348
3.0,146.0,1,0,12.717762302347616,12.644330802262578
3.0,167.0,0,1,12.717513833403046,13.258642740896052
3.0,169.0,1,1,12.80675103741849,12.774534902104524
4.0,160.0,1,1,12.824327104359766,13.112315061750808
2.0,111.0,0,1,12.601293832432917,12.59473402514672
4.0,320.0,1,0,12.429461995917812,12.83468397161566
2.0,120.0,0,1,12.600822855063786,12.560247968016562
3.0,122.0,1,0,12.030839212354191,11.767575435251748
4.0,178.0,1,1,13.040559544696462,13.1421679654829
1.0,162.0,1,0,12.686173544840315,12.425212191503038
2.0,85.0,0,1,12.499051616356356,12.128116509451258
1.0,54.0,0,1,12.59808460325479,12.201065128819632
3.0,174.0,1,1,12.69415338128483,12.724869415131389
2.0,86.0,0,1,12.413224922157928,12.499678388351793
2.0,94.0,0,1,12.676597489533945,12.495007682693725
4.0,185.0,1,0,12.5490421370246,12.388398368982116
2.0,80.0,0,0,13.240323138264166,12.608202196848836
3.0,221.0,1,1,12.89270040548025,13.005831808336865
2.0,113.0,0,1,12.716528237484212,12.762830066509972
1.0,45.0,0,1,12.2540574626969,12.049424683420916
3.0,105.0,0,1,12.567405022900846,12.809478362165873
2.0,80.0,0,1,12.615274146675851,12.581219429699868
3.0,130.0,1,1,13.121821372071754,12.762830066509972
2.0,100.0,0,1,12.709723722427672,12.813119851828636
3.0,182.0,1,1,12.782866111572583,12.818554633046093
2.0,97.0,0,1,13.418629993198794,12.429220196836384
3.0,239.0,0,1,12.567405022900846,13.120363378739665
2.0,92.0,0,1,12.729115664486738,12.57017394569703
2.0,74.0,0,1,12.562805472039337,12.250094315624496
4.0,182.0,0,1,12.563527355082503,12.59473402514672
3.0,120.0,1,1,12.739579614210474,12.676079399771028
2.0,176.0,1,1,12.635132794050875,12.425212191503038
3.0,141.0,1,0,12.830280442408425,12.762830066509972
4.0,160.0,0,1,13.394127190989245,13.112315061750808
2.0,160.0,0,1,13.240323138264166,13.34550852871726
4.0,130.0,1,1,12.681135645917617,12.821260987319455
2.0,88.0,0,1,12.72465621575384,12.721888795877376
9.0,418.0,0,1,13.115458236070486,13.451668563394817
3.0,148.0,1,0,13.274666656663081,13.38318953651709
1.0,94.0,0,1,12.661775915876772,12.100717685412471
3.0,140.0,1,1,12.682464073120679,12.560247968016562
3.0,148.0,1,0,12.612273916996891,12.464587201678082
2.0,98.0,0,1,12.890984036024147,12.502470376049184
1.0,63.0,1,0,12.390516888488142,11.39640288460621
1.0,66.0,0,1,12.52760560748655,12.345838935721968
2.0,83.0,0,1,12.84627135005989,12.808203165924832
1.0,56.0,0,1,12.413224922157928,12.100717685412471
2.0,100.0,1,0,12.614947652383053,12.367345048436391
3.0,138.0,1,1,12.998978435985983,13.023649611968253
3.0,175.0,1,1,12.941055648954404,12.762830066509972
3.0,241.0,1,1,12.782866111572583,12.959846800844964
2.0,64.0,0,1,12.637079445232505,12.206077645517674
2.0,91.0,0,1,12.635994467019025,12.456835254920373
3.0,153.0,0,1,12.453264182066027,12.74315356270364
3.0,273.0,1,1,12.819589792383468,12.59473402514672
6.0,350.0,1,1,12.663676164718753,13.017005083966255
3.0,125.0,0,1,12.567405022900846,12.818554633046093
2.0,95.0,1,1,12.316787790216566,12.264346270624156
2.0,81.0,0,1,12.390516888488142,12.371591321286903
3.0,208.0,1,1,12.915288612448368,13.095199764405486
3.0,103.0,0,1,12.792520000691077,12.693268266935515
1.0,68.0,0,1,12.703254654873735,12.230770136157428
4.0,238.0,1,1,12.387462901644376,12.791080452981856
3.0,114.0,1,1,12.992170988470098,13.079457964073546
3.0,165.0,1,1,12.931212383341682,12.936036208848488
3.0,212.0,1,1,12.92433531650011,13.112315061750808
2.0,96.0,0,1,12.683355500303708,12.807655372286902
2.0,91.0,0,1,12.703254654873735,12.886643575525625
3.0,115.0,0,1,12.813734808597737,12.899222326086994
4.0,217.0,1,1,12.774487355354859,13.1543134929331
3.0,116.0,0,1,12.813734808597737,12.90545286030972
2.0,83.0,0,0,12.683355500303708,12.706850963741102
3.0,106.0,0,1,12.670337112603928,12.819908725726677
2.0,95.0,0,1,13.070083546379673,12.959846800844964
3.0,165.0,1,1,12.614513311144934,12.691605076393536
2.0,68.0,0,1,12.793090336039446,12.886643575525625
2.0,79.0,1,1,12.729115664486738,12.100717685412471
2.0,90.0,1,1,12.779186980273332,12.611207699176356
4.0,208.0,1,1,12.723132614696244,12.672949516558306
1.0,55.0,0,1,12.59808460325479,12.310437165348777
2.0,82.0,0,1,12.52760560748655,12.524530013005734
4.0,130.0,1,1,12.255336229085886,12.53897064502647
3.0,125.0,0,1,12.716528237484212,12.861001210669146
3.0,141.0,1,1,12.711506779693563,12.721888795877376
3.0,123.0,0,1,12.676597489533945,12.890938127295817
3.0,184.0,1,1,12.8884011716812,13.261257116913471
2.0,99.0,0,1,12.413224922157928,12.54254845357358
3.0,95.0,0,1,12.637079445232505,12.590657946392092
3.0,206.0,1,1,12.581879134368755,12.502470376049184
2.0,89.0,0,1,12.560193588678985,12.59473402514672
3.0,150.0,1,0,12.830280442408425,12.762830066509972
3.0,185.0,0,1,13.411281824237573,14.343193888767017
2.0,94.0,0,1,12.373862929791386,12.413090879946887
1.0,114.0,1,0,12.941612446220377,12.604852121186608
5.0,250.0,1,1,13.394127190989245,13.586098651497313
2.0,108.0,0,1,12.567405022900846,12.864242696187503
4.0,212.0,1,1,12.908194508963389,13.208542908506082
2.0,120.0,1,1,12.637265477238365,12.180759965737863
1.0,67.0,0,1,12.717762302347616,12.04355959836804
2.0,85.0,0,1,12.28728735276761,12.384223015005311
3.0,119.0,1,0,12.729115664486738,12.487488878546143
5.0,265.0,1,1,12.886615447861667,13.451668563394817
1.0,236.0,1,1,12.703254654873735,13.586098651497313
2.0,98.0,0,1,12.754072530543583,12.639386356458076
2.0,110.0,0,1,13.411281824237573,13.384729180332174
3.0,139.0,0,1,12.915288612448368,13.138238695062618
1.0,51.0,0,1,12.756627221266752,12.201065128819632
5.0,369.0,1,1,12.661490388655174,13.120363378739665
4.0,199.0,0,1,13.565149746651386,13.99365758016748
5.0,168.0,1,1,12.84293156144788,12.59473402514672
2.0,92.0,0,1,12.703254654873735,12.506180941677355
4.0,210.0,1,0,12.390516888488142,11.775297421715829
1.0,74.0,0,1,12.894884809492153,12.6410997921206
2.0,107.0,0,1,12.598189259098765,12.727989533196038
